 tempo     90  90_std        dia tipo_vento
111.54 -22.44    0.22 2006-04-21      zonal
112.54 -36.21    0.63 2006-04-22      zonal
113.54 -26.90    0.30 2006-04-23      zonal
114.54 -29.28    0.46 2006-04-24      zonal
115.54 -49.89    0.52 2006-04-25      zonal
116.54 -45.18    0.52 2006-04-26      zonal
117.54 -19.40    0.07 2006-04-27      zonal
118.54  19.00    0.45 2006-04-28      zonal
119.54  -4.20    0.01 2006-04-29      zonal
120.50 -12.56    0.33 2006-04-30      zonal
121.54 -17.77    0.44 2006-05-01      zonal
122.54 -25.36    0.21 2006-05-02      zonal
123.54 -27.70    0.26 2006-05-03      zonal
124.54 -16.93    0.04 2006-05-04      zonal
130.54 -30.01    0.76 2006-05-10      zonal
131.54 -19.13    0.47 2006-05-11      zonal
132.54 -21.62    0.02 2006-05-12      zonal
133.54 -37.76    0.09 2006-05-13      zonal
134.54  -4.61    0.21 2006-05-14      zonal
135.54  37.42    0.03 2006-05-15      zonal
136.54  -7.79    0.27 2006-05-16      zonal
137.54   3.14    0.14 2006-05-17      zonal
138.54 -10.69    0.52 2006-05-18      zonal
139.54  24.91    0.63 2006-05-19      zonal
140.54  15.08    0.16 2006-05-20      zonal
141.54  28.14    0.37 2006-05-21      zonal
142.54  19.38    0.06 2006-05-22      zonal
143.54 -25.54    0.35 2006-05-23      zonal
144.54   0.14    0.56 2006-05-24      zonal
145.54  26.51    0.10 2006-05-25      zonal
146.54  12.14    0.48 2006-05-26      zonal
147.54 -18.77    0.44 2006-05-27      zonal
148.54   1.07    0.08 2006-05-28      zonal
149.54   9.92    0.26 2006-05-29      zonal
150.54 -21.13    0.09 2006-05-30      zonal
151.50  14.85    0.27 2006-05-31      zonal
152.54  33.01    0.05 2006-06-01      zonal
153.54  -0.44    0.40 2006-06-02      zonal
154.54  16.50    0.04 2006-06-03      zonal
155.54   3.43    0.18 2006-06-04      zonal
156.54  -1.11    0.40 2006-06-05      zonal
157.54 -21.52    0.02 2006-06-06      zonal
158.54  11.24    0.28 2006-06-07      zonal
159.54   0.75    0.33 2006-06-08      zonal
160.54  12.43    0.64 2006-06-09      zonal
161.54  -4.69    0.05 2006-06-10      zonal
162.54  -0.82    0.25 2006-06-11      zonal
163.54  27.35    0.40 2006-06-12      zonal
164.54  21.67    0.48 2006-06-13      zonal
165.54    NaN    0.00 2006-06-14      zonal
166.54  -8.06    0.09 2006-06-15      zonal
167.54   5.55    0.07 2006-06-16      zonal
168.54 -15.85    0.16 2006-06-17      zonal
169.54 -13.13    0.33 2006-06-18      zonal
170.54  -0.15    0.17 2006-06-19      zonal
171.54 -28.97    0.43 2006-06-20      zonal
172.54 -48.02    0.18 2006-06-21      zonal
173.54  18.93    0.12 2006-06-22      zonal
174.54  -9.36    0.57 2006-06-23      zonal
175.54 -14.99    0.05 2006-06-24      zonal
176.54 -39.95    0.02 2006-06-25      zonal
177.54  -9.75    0.01 2006-06-26      zonal
178.54   1.81    0.41 2006-06-27      zonal
179.54  -1.24    0.10 2006-06-28      zonal
180.54   6.12    0.17 2006-06-29      zonal
181.50 -15.52    0.14 2006-06-30      zonal
182.54   5.32    0.17 2006-07-01      zonal
183.54  15.70    0.06 2006-07-02      zonal
184.54  -8.17    0.26 2006-07-03      zonal
185.54    NaN    0.00 2006-07-04      zonal
200.54 -11.51    0.06 2006-07-19      zonal
201.54    NaN    0.00 2006-07-20      zonal
202.54  -3.03    0.21 2006-07-21      zonal
203.54  16.41    0.53 2006-07-22      zonal
204.54  -7.80    0.04 2006-07-23      zonal
205.54 -19.76    0.74 2006-07-24      zonal
206.54   3.83    0.27 2006-07-25      zonal
207.54   3.54    0.25 2006-07-26      zonal
208.54  16.43    0.17 2006-07-27      zonal
209.54 -65.04    0.41 2006-07-28      zonal
210.54  -6.03    0.27 2006-07-29      zonal
211.54 -23.70    0.37 2006-07-30      zonal
212.50 -30.87    0.05 2006-07-31      zonal
213.54  28.56    0.12 2006-08-01      zonal
214.54 -46.20    0.43 2006-08-02      zonal
215.54    NaN    0.00 2006-08-03      zonal
217.54  28.24    0.22 2006-08-05      zonal
218.54    NaN    0.00 2006-08-06      zonal
219.54   6.96    0.48 2006-08-07      zonal
220.54    NaN    0.00 2006-08-08      zonal
223.54 -22.26    0.50 2006-08-11      zonal
224.54 -21.04    0.10 2006-08-12      zonal
225.54 -56.87    1.08 2006-08-13      zonal
226.54 -10.06    0.82 2006-08-14      zonal
227.54 -19.43    0.21 2006-08-15      zonal
228.54 -49.39    0.12 2006-08-16      zonal
229.54  -7.02    0.17 2006-08-17      zonal
230.54 -52.20    0.07 2006-08-18      zonal
231.54   5.08    0.57 2006-08-19      zonal
232.54 -53.24    0.14 2006-08-20      zonal
233.54 -37.99    0.06 2006-08-21      zonal
238.54  -0.52    0.57 2006-08-26      zonal
239.54 -15.10    0.04 2006-08-27      zonal
240.54 -86.37    0.18 2006-08-28      zonal
241.54    NaN    0.00 2006-08-29      zonal
243.50  -5.77    0.16 2006-08-31      zonal
244.54   6.37    0.44 2006-09-01      zonal
247.54 -25.70    0.13 2006-09-04      zonal
248.54 -13.84    0.90 2006-09-05      zonal
249.54   2.67    0.37 2006-09-06      zonal
250.54  15.99    0.03 2006-09-07      zonal
251.54 -17.26    0.06 2006-09-08      zonal
252.54 -46.30    0.20 2006-09-09      zonal
253.54 -41.11    0.04 2006-09-10      zonal
254.54 -40.35    0.04 2006-09-11      zonal
259.54    NaN    0.00 2006-09-16      zonal
260.54 -16.16    0.07 2006-09-17      zonal
261.54 -32.21    0.47 2006-09-18      zonal
262.54  12.23    0.11 2006-09-19      zonal
263.54 -43.74    0.65 2006-09-20      zonal
264.54 -26.87    0.15 2006-09-21      zonal
265.54  -6.41    0.24 2006-09-22      zonal
266.54 -28.11    0.08 2006-09-23      zonal
267.54   4.78    0.13 2006-09-24      zonal
268.54 -12.89    0.46 2006-09-25      zonal
269.54 -40.25    0.13 2006-09-26      zonal
270.54 -52.65    0.40 2006-09-27      zonal
271.54 -28.51    0.07 2006-09-28      zonal
272.54 -39.73    0.73 2006-09-29      zonal
273.50 -16.02    0.40 2006-09-30      zonal
274.54  -1.08    0.27 2006-10-01      zonal
275.54 -22.53    0.25 2006-10-02      zonal
276.54 -61.01    0.09 2006-10-03      zonal
277.54 -21.69    0.10 2006-10-04      zonal
278.54 -27.06    0.16 2006-10-05      zonal
279.54 -33.66    0.19 2006-10-06      zonal
280.54  16.82    0.48 2006-10-07      zonal
281.54 -18.52    0.19 2006-10-08      zonal
282.54 -12.30    0.67 2006-10-09      zonal
283.54  -8.51    0.64 2006-10-10      zonal
284.54 -49.80    0.26 2006-10-11      zonal
285.54 -11.18    0.15 2006-10-12      zonal
286.54  16.65    0.37 2006-10-13      zonal
287.54 -27.15    0.51 2006-10-14      zonal
288.54 -10.88    0.19 2006-10-15      zonal
289.54  -1.97    0.41 2006-10-16      zonal
290.54 -19.49    0.04 2006-10-17      zonal
291.54 -30.73    0.03 2006-10-18      zonal
292.54   1.52    0.30 2006-10-19      zonal
293.54  -1.71    0.52 2006-10-20      zonal
294.54 -12.09    0.19 2006-10-21      zonal
295.54   4.69    1.25 2006-10-22      zonal
296.54 -24.66    0.24 2006-10-23      zonal
297.54    NaN     NaN 2006-10-24      zonal
298.54 -33.23    0.06 2006-10-25      zonal
299.54  11.39    0.11 2006-10-26      zonal
300.54   6.88    0.11 2006-10-27      zonal
301.54  14.87    0.17 2006-10-28      zonal
302.54 -29.98    0.02 2006-10-29      zonal
303.54 -41.49    0.32 2006-10-30      zonal
304.50 -50.55    0.29 2006-10-31      zonal
305.54 -48.98    0.37 2006-11-01      zonal
306.54 -15.75    0.88 2006-11-02      zonal
307.54 -52.00    0.28 2006-11-03      zonal
308.54 -57.27    1.11 2006-11-04      zonal
309.54 -40.29    0.50 2006-11-05      zonal
310.54 -46.93    0.27 2006-11-06      zonal
311.54  16.76    0.12 2006-11-07      zonal
312.54 -16.51    0.28 2006-11-08      zonal
313.54 -31.38    0.53 2006-11-09      zonal
314.54 -57.31    0.38 2006-11-10      zonal
315.54 -55.67    0.88 2006-11-11      zonal
316.54 -29.70    0.00 2006-11-12      zonal
317.54  27.42    0.36 2006-11-13      zonal
318.54  46.68    0.89 2006-11-14      zonal
319.54  19.85    0.53 2006-11-15      zonal
320.54 -21.24    0.14 2006-11-16      zonal
321.54 -10.01    0.08 2006-11-17      zonal
322.54  26.99    0.07 2006-11-18      zonal
323.54 -20.00    0.07 2006-11-19      zonal
324.54  -5.89    1.84 2006-11-20      zonal
325.54 -15.24    0.44 2006-11-21      zonal
326.54 -25.07    0.45 2006-11-22      zonal
327.54 -50.27    0.54 2006-11-23      zonal
328.54 -32.79    0.23 2006-11-24      zonal
329.54 -11.96    0.41 2006-11-25      zonal
330.54   7.91    0.31 2006-11-26      zonal
331.54   7.82    0.32 2006-11-27      zonal
332.54  -3.41    0.17 2006-11-28      zonal
333.54  -1.51    0.59 2006-11-29      zonal
334.50  -6.29    0.04 2006-11-30      zonal
335.54  -2.85    0.88 2006-12-01      zonal
336.54  25.86    0.28 2006-12-02      zonal
337.54 -36.36    0.74 2006-12-03      zonal
338.54  -6.03    0.02 2006-12-04      zonal
339.54  -4.11    0.49 2006-12-05      zonal
340.54 -16.61    0.89 2006-12-06      zonal
341.54   3.81    0.40 2006-12-07      zonal
342.54  -7.09    0.34 2006-12-08      zonal
343.54  39.48    1.56 2006-12-09      zonal
344.54  45.23    0.11 2006-12-10      zonal
345.54  32.69    0.17 2006-12-11      zonal
346.54  45.57    0.82 2006-12-12      zonal
347.54   1.24    0.43 2006-12-13      zonal
348.54 -24.35    0.15 2006-12-14      zonal
349.54 -13.85    0.29 2006-12-15      zonal
350.54 -27.88    1.11 2006-12-16      zonal
351.54 -19.86    0.37 2006-12-17      zonal
352.54  20.56    0.49 2006-12-18      zonal
353.54  -9.66    0.49 2006-12-19      zonal
354.54 -14.56    0.05 2006-12-20      zonal
355.54  -0.69    0.37 2006-12-21      zonal
356.54   1.45    0.48 2006-12-22      zonal
357.54   8.01    0.22 2006-12-23      zonal
358.54  44.99    0.37 2006-12-24      zonal
359.54   6.28    0.38 2006-12-25      zonal
360.54  -5.49    0.57 2006-12-26      zonal
361.54  -2.00    0.13 2006-12-27      zonal
362.54  21.51    0.06 2006-12-28      zonal
363.54 -54.80    0.35 2006-12-29      zonal
364.54   3.04    0.08 2006-12-30      zonal
365.50  23.01    0.34 2006-12-31      zonal
